Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c16dcc7420e87741ae312101e088183eb7ac15b335393246d0e777670a264c91,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.360161,51.972496,On or near COLNEIS ROAD,E01033450,Suffolk Coastal 013G,Investigation complete; no suspect identified
931f07c8c23bebe3ba4c0db931bb459a866a5c98e30dd86d6d63bd96973fba45,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.524675,52.415998,On or near SCHOOL CLOSE,E01029942,Forest Heath 002C,Investigation complete; no suspect identified
8e084f9abba2e7f3abaf8212fa24cf24f71e187fb692ae1b2b3362d447deaecc,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.510931,52.342590,On or near ST ANDREW'S STREET,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
176a1d802ad07ad913e7132ae2d00e599a9b895c7a85fef9f22e89fedc1b9015,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.133502,52.062925,On or near FARINA CLOSE,E01030022,Ipswich 006A,Investigation complete; no suspect identified
96a96f1e6ee64ed3f32156555356e08c633ce9406e06cc8917d8de089ff59f5c,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.995010,52.187455,On or near CROWE STREET,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
3847f97a519fd641e6f473eab2320c88601f0dcc8eadc6099167d4656b904ad3,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.712687,52.245296,On or near SKINNER STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
b4f691537e66ca8a0fd9845b456c54a6bffc3cf98d46d0957bf8a581175c859c,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.423811,52.089918,On or near MEADOWSWEET CLOSE,E01030118,St Edmundsbury 013D,Investigation complete; no suspect identified
79a9513ca784bce499c9d1ef38ee8dc36efe6a26642a7fec7ee7f1dabe114f16,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.237042,52.062444,On or near Supermarket,E01030184,Suffolk Coastal 009D,Investigation complete; no suspect identified
49e2888f30fe712f693e70a918f101a72587d59fb081d2f0ac3a446cfbb6b6d9,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.214978,52.051869,On or near BLADEN DRIVE,E01030204,Suffolk Coastal 011C,Investigation complete; no suspect identified
7a1172dc7439e1146254b34f57a52b43dfc3f4cec76250500b8fa7a897637688,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.657508,52.514483,On or near MORTON PETO CLOSE,E01030260,Waveney 001E,Investigation complete; no suspect identified
c4e7fa5f950b97137a4ccdb2a40e203b08317f07d87f06167dbfa66ec8057354,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.679778,52.329434,On or near FOSTER CLOSE,E01030282,Waveney 014A,Investigation complete; no suspect identified
33653c32ed55364228486b40afe0658177331ae3a383b18908cc5eec09447f46,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.615607,52.433346,On or near BENACRE ROAD,E01030286,Waveney 011B,Investigation complete; no suspect identified
bf81e3903bf4ff4ad5c6b7a788365fc0268beeadd96dda489d924452f368fabe,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.994985,52.188382,On or near Shopping Area,E01033317,Mid Suffolk 010G,Investigation complete; no suspect identified
cbabee1608d379928c34d7bf91a5ef4dd7ed78b1c9dd98273cc8f56b44b883b6,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.115891,52.038209,On or near Petrol Station,E01030015,Ipswich 013D,Investigation complete; no suspect identified
1dd847889db867f64661fb1b61a6014b034e2d12047fea975f8fe0098bd8c195,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.131999,52.079801,On or near STRATFORD ROAD,E01030032,Ipswich 001A,Investigation complete; no suspect identified
ad51acf87d1531afcc1e3e988f6025970ef6679ae8b148a90378715404d6889a,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.095443,52.096812,On or near Park/Open Space,E01030042,Mid Suffolk 012A,Investigation complete; no suspect identified
65b75d48c1af7c4a397ad1b23b58839bbef462fcd30fb75cd5981b6f42fb2377,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.976560,52.196232,On or near THACKERAY GROVE,E01030075,Mid Suffolk 009D,Investigation complete; no suspect identified
ff2073636531e86ee5f1e0b47bc4a953a77862d30c60c567655cf673fc38dec6,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.218718,52.273513,On or near THE STREET,E01030090,Mid Suffolk 003C,Investigation complete; no suspect identified
172be94897660a99beacba1e43b1d5edf50c11ee40e4d784c85899d1b213848f,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.432948,52.090161,On or near BLACKMORE CLOSE,E01030111,St Edmundsbury 012C,Investigation complete; no suspect identified
db8ea11407f67603e2ddd209b93470d6f98bca89873673acb15bdf0ad60dcd7f,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.709183,52.232022,On or near Park/Open Space,E01030142,St Edmundsbury 009B,Investigation complete; no suspect identified
737fddde5c948da99592cfac2c1ac43d1db8193858ddafa8d656abe24321a016,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.350888,51.960258,On or near BENT HILL,E01030162,Suffolk Coastal 015A,Investigation complete; no suspect identified
bea82ec48681b525ddbc21c50595434d6821495582d7767e4665820eff29c507,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.564085,52.459197,On or near Shopping Area,E01030225,Waveney 010C,Investigation complete; no suspect identified
7d6dba1694d7cb69bcbd672cb77e396f626099273fe66e5754690ddaff526427,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.754650,52.495948,On or near LINKS ROAD,E01030240,Waveney 001A,Investigation complete; no suspect identified
27f66456cfce36ffdc7d557cb04011329e419476a93151bdc1e3962e72ab6310,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.746413,52.477959,On or near ROMAN ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
98d3b88f1027e55ce88a97c830488779fcfe54badd7db1d036f0fdc3d82d6281,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.485464,52.370178,On or near THE STREET,E01032525,Forest Heath 003H,Investigation complete; no suspect identified
49749d83b6a3dc2610dc358cc8eff8eadddb2e7460bf386755e20508fdd87621,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.152598,52.056641,On or near QUEEN STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
3dccc64582eaa19839ad41104000eee0a1141b7e8883d5a4e8d8d415d2e79e72,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.195942,52.035146,On or near HALTON CRESCENT,E01033131,Ipswich 014G,Investigation complete; no suspect identified
822e9bb52146a0ba39752b9a144d9fc01674fb8a7f4cd1a9f2caa993d6d9b12c,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.363319,52.248917,On or near Petrol Station,E01029951,Forest Heath 008D,Investigation complete; no suspect identified
5d104b0c34b3496a2a37ac060167e4c1f1c913eefcee8b08ef789c9bd63e9570,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.115979,52.082016,On or near GODDARD ROAD EAST,E01030031,Ipswich 003E,Investigation complete; no suspect identified
78d8ce8ea29a37870c8d1c4b19d48cf69b4f1967aae719a65d18eb44572c57b8,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.145967,52.320848,On or near THE CROSS,E01030052,Mid Suffolk 001A,Investigation complete; no suspect identified
60918732622709d0b27461cbf73231c497b9985950718a28d5a355029b763c5b,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.910142,52.360559,On or near THE STREET,E01030097,St Edmundsbury 001C,Investigation complete; no suspect identified
2e440fe39467370f5c7424aeed1925c637705ccb2daa941ed25f2e5d0c14ee37,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.410451,52.085551,On or near MONARCH CLOSE,E01030116,St Edmundsbury 013B,Investigation complete; no suspect identified
271a83ab3401bc7f36710b176a8d52b676a61ba7e1b4a54b71e5d7a459aa7102,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.334328,51.963715,On or near WADGATE ROAD,E01030170,Suffolk Coastal 014E,Investigation complete; no suspect identified
d5df9c717457bc3c23f7ac07f468316aa83fccf83eef73fd86ce945bb1745823,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.295113,52.089102,On or near LADY MARGARET GARDENS,E01030185,Suffolk Coastal 008B,Investigation complete; no suspect identified
bab3a948772ac8f44b31c919dd81a7a5fe0b3bd420421d2ad7d481cbd9d83116,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.335193,52.116297,On or near BURROWS ROAD,E01030193,Suffolk Coastal 005A,Investigation complete; no suspect identified
f997278658a1a86b336a33d962b366c18e82979d4d48d058983e5dcccd02d814,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.479630,52.213307,On or near MAYFLOWER AVENUE,E01030210,Suffolk Coastal 003D,Investigation complete; no suspect identified
4480640e1106bc68850a2710eeacc18e0f605473ecfea1fcb613a6f7a455bba7,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.755086,52.481884,On or near GUN LANE,E01030247,Waveney 007A,Investigation complete; no suspect identified
63fec8e38278a3276cfb11925390184d463e9780348420595d5fa8d51a28a98a,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.744306,52.468941,On or near WINDSOR ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
a6f2848d077805c8653f1d59fc9c88faf3143a610f8871c603541c8ebf12b263,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.246027,52.057970,On or near QUANTRILL TERRACE,E01033444,Suffolk Coastal 010H,Investigation complete; no suspect identified
64b7b67af0e5989b2fdf8058f8966f778dfdc780d09078eadc747301c5cddfef,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.132843,52.081011,On or near ARNOLD CLOSE,E01030032,Ipswich 001A,Investigation complete; no suspect identified
ba9db68c21715e0f8161a9ac47842b0522d6a51678cd3eaa43c418ce4c5195fc,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.125870,52.084425,On or near Sports/Recreation Area,E01030035,Ipswich 001D,Investigation complete; no suspect identified
4ec070636ebd9652aba07eb25ff7597d68000edd0071ddaf6bd9c65553f2537a,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.135734,52.083515,On or near PARNELL ROAD,E01030036,Ipswich 001E,Investigation complete; no suspect identified
a4427c25ac07f0c98586b9727c0aea3cba7310bb2b4dbdc4f23e227f98fe2025,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.103665,52.110276,On or near Shopping Area,E01030043,Mid Suffolk 011B,Investigation complete; no suspect identified
2d432c835fb025160a6f92a5e263203253089213f8214c966a1c8141f99b71d6,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.435424,52.084696,On or near Parking Area,E01030110,St Edmundsbury 012B,Investigation complete; no suspect identified
f141dc107d6ea36604218d093c7500fae662cd14d933f2629c5443aac238038b,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.426559,52.088917,On or near CAMBRIDGE WAY,E01030110,St Edmundsbury 012B,Investigation complete; no suspect identified
68ebeee3079b6393e7a9505a83dc44595c8e38753d143c14fe72cfd7a8f6568e,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.775450,52.240365,On or near MOORE ROAD,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
8bd10f6ade6e0ba395934c2ebd828f25e029d29f2d869613f15e90d421d09673,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.453165,52.124975,On or near Park/Open Space,E01030151,St Edmundsbury 011C,Investigation complete; no suspect identified
efe04176d8fba06b0fa57fc119753b48c6e2bc1f2c4cd20dc1497e604d9b439f,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.337942,51.972364,On or near Supermarket,E01030160,Suffolk Coastal 014A,Investigation complete; no suspect identified
b78e30e598ef12d398b45fbe0c77c2b4af32e92d6dbeb066a6d17bb94abd0bab,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.501030,52.179538,On or near Park/Open Space,E01030212,Suffolk Coastal 003E,Investigation complete; no suspect identified
3057a93e19c44bc12e932723b2831375e70067f8efdc064ea2f97f8b89888264,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.749684,52.497347,On or near GUNTON DRIVE,E01030240,Waveney 001A,Investigation complete; no suspect identified
d6ec681b688e14ee3a64bb16af758e97e507f044bb0ee8d725577416e10b857c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.717768,52.471065,On or near VICTORIA ROAD,E01030290,Waveney 005E,Investigation complete; no suspect identified
49f0974808d4305c40efbcbb0f967106219b185016fe3e97855a7e033de3e744,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.405501,52.245169,On or near Shopping Area,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
de758593d280f12c4969bf7a74ad6746692c0cafe7fbbb7c4ee39c6e63bb2249,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.160961,52.059367,On or near COBBOLD MEWS,E01030010,Ipswich 005D,Investigation complete; no suspect identified
04f687c5c0341250c7b668308264abce2a7c7fdfe54e361481c7fc7de56b3cd2,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.125870,52.084425,On or near Sports/Recreation Area,E01030035,Ipswich 001D,Investigation complete; no suspect identified
6d06eddcaba791b9f475104c2504ebd6670c7997c462cbdf9d6d937b75237afb,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.564944,52.146255,On or near WATER LANE,E01030099,St Edmundsbury 010A,Investigation complete; no suspect identified
3c641f02ff4a2481f72a73ead2120afc6ffb50c6866b441ce381f1589e932588,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.439891,52.090854,On or near FRYTH CLOSE,E01030111,St Edmundsbury 012C,Investigation complete; no suspect identified
5bcf896a341494ff7c6bafe38312727e5c7c378c70a14d3b8935523a0e2f9d51,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.346269,51.964905,On or near EAGLES CLOSE,E01030164,Suffolk Coastal 013E,Investigation complete; no suspect identified
d44356a554b3adee71cccfbb1c481facdd2ca8cbb95c7a0c66ccbdfff1fcac67,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.430790,52.079459,On or near CLEMENTS CLOSE,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
946ab80b0d827648a18961581d1619f61eb3c74afa3d919b326203a65a24ddf4,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.830752,52.302487,On or near PEDDARS CLOSE,E01030121,St Edmundsbury 002B,Investigation complete; no suspect identified
ae1d5e52e083acb3c3acc5ae8be106e6bf1ca9d36914e370962295e1dbddafd3,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.343392,52.270486,On or near B1116,E01030174,Suffolk Coastal 002D,Investigation complete; no suspect identified
a8dab0bd8ecfab35bf5ca69097e3bcd6d4a839c4a5c645196bce9b7fdc1bd7b7,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.748190,52.477201,On or near SUMMER ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
b16004528b46ece0cd6b00091678c0dcd770baa9b9ffdc097def408273d8197c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.737445,52.464624,On or near CLEMENT SQUARE,E01030257,Waveney 008A,Investigation complete; no suspect identified
767ba78e93591a49f643d381faf38966b38cc7addf24e5b19200fe92f08998f5,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.741084,52.490145,On or near HOLLINGSWORTH ROAD,E01030277,Waveney 002C,Investigation complete; no suspect identified
910b4d31442241e904bd1ae2f3e00795741a8a98dd62cb6ab74396b3cba7907c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.157212,52.055870,On or near TACKET STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
0d007732f291a8c7bfac85f83dd55d6f019a7123d9290d5f36144c8f041cd1f2,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.260782,52.061421,On or near DOBBS DRIFT,E01033447,Suffolk Coastal 010I,Investigation complete; no suspect identified
c5d3f2794cbb2a876d4960e38699fff0a0da79e82a42c78667bf84705e08f2f1,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.149195,52.077319,On or near CLIVE AVENUE,E01029973,Ipswich 002A,Investigation complete; no suspect identified
df767a554e45d835a398ef7e68cd445e0a8740aa48efc2854ce1fd21f8f8ba36,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.117807,52.042898,On or near MIDDLETON CLOSE,E01030016,Ipswich 013E,Investigation complete; no suspect identified
4bd14b3a6d231508e8f5f7484ac7638726fb9470596e21d49c36eeb9770e0c78,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.102357,52.074821,On or near CHURCH GREEN,E01030042,Mid Suffolk 012A,Investigation complete; no suspect identified
c7b091a0614f4a839d65b2fbd8934f6bf609d550dfaa43d5cfe93d6573732279,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.020182,52.196364,On or near MAPLE ROAD,E01030081,Mid Suffolk 005D,Investigation complete; no suspect identified
655be68b326ccd4965126075565ed7f7ae3d802f5162e45b61e3911b6df9a379,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.423156,52.091037,On or near ROWAN CLOSE,E01030118,St Edmundsbury 013D,Investigation complete; no suspect identified
b2cf5e4079e8155b5e99a0ab6c436819b10542a940d00dd055b0345cb29032f4,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.329105,51.953159,On or near SUB-STATION ROAD,E01030170,Suffolk Coastal 014E,Investigation complete; no suspect identified
38af95524b6f60baae8c3f522fa067025874128070bd85bfbb0c4a65ff34dace,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.481680,52.214623,On or near Sports/Recreation Area,E01030210,Suffolk Coastal 003D,Investigation complete; no suspect identified
7fc639cf33c26b228a384449bc50a0eb5a8f6334709e979f5d416caeac7c49a0,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.753313,52.476642,On or near Supermarket,E01030247,Waveney 007A,Investigation complete; no suspect identified
82aaae7b05ba871b172b016e6b044576f28e469dcd59fbf6c0ca3832f6842c95,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.709669,52.419464,On or near SANCTUARY CLOSE,E01030252,Waveney 012C,Investigation complete; no suspect identified
c4ec5a860304e402e076974ce499183bb3928988ec6f23c84847fc14cf5fa63f,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.167252,52.050132,On or near TYE ROAD,E01033126,Ipswich 011F,Investigation complete; no suspect identified
fac07be7b0d2b064828ae9ab5dd4a3983fe8880d8efbb60a477b0c9683f906e7,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.994920,52.189814,On or near BURY STREET,E01033317,Mid Suffolk 010G,Investigation complete; no suspect identified
6b9edadd7376aafb6d57f85d711e077676047c94e8be5d357c856b3e3a51f9ca,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.118632,52.074211,On or near ULSTER AVENUE,E01030029,Ipswich 003C,Investigation complete; no suspect identified
a08b27253dc17ed8be7ee99072d43bdbbb8f294a8ce1bd62cdfd814a88835184,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.318884,52.348356,On or near CHURCH STREET,E01030053,Mid Suffolk 003A,Investigation complete; no suspect identified
c40f8e10452e911af17065334f403a4e94efcac741580bb5cd971b556e689f7a,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.996715,52.187781,On or near CHURCH WALK,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
fc065ba9a173d16891b9ce1010b9a6ecf7288f861c57ae8a1c782c976e1c7005,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.703984,52.264299,On or near ANSELM AVENUE,E01030131,St Edmundsbury 003B,Investigation complete; no suspect identified
6d019260dcba67f4e95e7ce9f266b2a4396519f96e8df35056fff573a4b80097,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.899592,52.317220,On or near UPTHORPE ROAD,E01030146,St Edmundsbury 001E,Investigation complete; no suspect identified
bb242d03fb125db53c28a8487240c65e004357c24ede34496174f7dc12f06255,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.332789,52.227848,On or near KING'S AVENUE,E01030173,Suffolk Coastal 002C,Investigation complete; no suspect identified
e3ef5dfc389daf3fdfee882227dffaf81caa6887595a6f162cb5acfc250b2db0,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.335279,52.104728,On or near THE DEBENSIDE,E01030194,Suffolk Coastal 005B,Investigation complete; no suspect identified
de31b2e611be9933e37761d7b15ffbdf19793d8e450138cbcb6740612ed43e85,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.288585,52.078177,On or near Sports/Recreation Area,E01030190,Suffolk Coastal 010C,Investigation complete; no suspect identified
918a20df2843b72f75c4069a792474fbf4be8b57ddbc7991b322a8af2d543ff9,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.322507,51.977505,On or near KINGSBURY ROAD,E01030216,Suffolk Coastal 012D,Investigation complete; no suspect identified
a637d7532f6a9ac6f460d1619330a4abf627bc580762daa938cb5d647b11a6e5,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.748190,52.477201,On or near SUMMER ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
98fce058f9bf268fcadf70715d13ea34d7e4398c85aa81e1673cdbeaf059305a,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.731795,52.459640,On or near ST QUINTON'S COURT,E01030275,Waveney 008C,Investigation complete; no suspect identified
046886bf88a87e696bd2d5a280ad52590d4916a1d0b1c99ef4a6ad4993d95b0b,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.417806,52.131270,On or near SPARROWS CROFT ROAD,E01033449,Suffolk Coastal 007J,Investigation complete; no suspect identified
44a4451ee4592fde50c05635f33e547c92917fec682891cc60317297b0cba93e,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.135146,52.085330,On or near HOMER CLOSE,E01030036,Ipswich 001E,Investigation complete; no suspect identified
a13d7043a3a12c9e74736775b1aa9600729e68235c9e5f8360783b8395feac8b,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.063101,52.131996,On or near Park/Open Space,E01030041,Mid Suffolk 011A,Investigation complete; no suspect identified
e046b249b44750229e3efbbbba665a9f6a6a1c62bd55763bce3d9612fc424672,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.998163,52.175818,On or near LINDSEY WAY,E01030080,Mid Suffolk 008D,Investigation complete; no suspect identified
3cb4990d8bc68f2ba5b3cf2175511e9a5421b098b1db17ab8debc7cef50510a1,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.889824,52.224497,On or near Parking Area,E01030089,Mid Suffolk 006E,Investigation complete; no suspect identified
d7b6c5290f29ace0437b18e7fa1cd651fb753cebd6cde3e2b13a1cc309aee4a5,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.422274,52.084994,On or near LULWORTH DRIVE,E01030109,St Edmundsbury 012A,Investigation complete; no suspect identified
a4d4f5174813b2fe2b305626e681b93e5a94d7cef4562be9f4f92e18598463da,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.421192,52.078488,On or near CRAMSWELL CLOSE,E01030115,St Edmundsbury 013A,Investigation complete; no suspect identified
153147730521fe4854bb30731f0bcf679fa771d546156deb2e665a60c4109fac,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.708992,52.263510,On or near Supermarket,E01030130,St Edmundsbury 003A,Investigation complete; no suspect identified
ea7f8f0783dcb14dae326959c7e6b253705f4e9adcae1325ebe7eee4ea9d553f,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.225111,52.156975,On or near HALL LANE,E01030200,Suffolk Coastal 006B,Investigation complete; no suspect identified
cb471d611dfdac2d224136162622b1633c487eea7eda87a1e7e4547ee2e639b3,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.744985,52.470169,On or near MILL ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
ac17512c06278ad62f0d7b2cd171b91dae493f49b319f372526ed9b389f34656,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.727834,52.492542,On or near LANGDALE PARK,E01030280,Waveney 003E,Investigation complete; no suspect identified
fd1677cc4a652b8306663ef900c649223c5cbb1119e036dd231c9af8ac43496c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.199163,52.029203,On or near TITCHWELL DRIVE,E01033127,Ipswich 014E,Investigation complete; no suspect identified
61f2580243b6362b0b2cfa5ddc80aa0b7c8e60e13132cef7efcb2c1bcbc112c7,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.728089,52.038093,On or near GAINSBOROUGH STREET,E01029920,Babergh 007H,Investigation complete; no suspect identified
6397ab24f43a11b0a736cad6b8cccdacf77b41259704fa6efd469e45bbe72b86,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.183594,52.047919,On or near HINES ROAD,E01029995,Ipswich 014C,Investigation complete; no suspect identified
6236de196f2f72be28e031e9ea1dd75348132ee1669c02054b3e7bbf22e42d96,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.125455,52.041095,On or near Pedestrian Subway,E01030018,Ipswich 015B,Investigation complete; no suspect identified
b8ca7650abf2e0ee512837e7d3fe1fde8b00273f1a2be47affd4edfafb10aea3,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.118475,52.079288,On or near WICKLOW ROAD,E01030031,Ipswich 003E,Investigation complete; no suspect identified
6141f89d89ad8e5229e7bb6e0f0f70976795cbb91ebaebe89c3ef8f3fb678fb7,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.130355,52.085097,On or near BYRON ROAD,E01030035,Ipswich 001D,Investigation complete; no suspect identified
e6274a80d9a8f6c7b5e5fea41a3311a2c5e82536f20a80c54decd975f94df9ab,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.446330,52.075918,On or near BEAUMONT COURT,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
8a35149eb1db5cf74dffe3a1adb4c8055bcc4738a2f18e20c7ea9badf4c08065,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.421706,52.080699,On or near BURTON END,E01030115,St Edmundsbury 013A,Investigation complete; no suspect identified
3e6a5df70694dc1bfda2afdcda4c92bda0136375f30c9c0338b58661e193ad7f,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.343566,51.965953,On or near NURSERY WALK,E01030164,Suffolk Coastal 013E,Investigation complete; no suspect identified
ab8944d9355966385dc2db2713e23433a67ad8f86e773135f9fa61db4bc9f0eb,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.492502,52.215193,On or near HIGH STREET,E01030209,Suffolk Coastal 003C,Investigation complete; no suspect identified
9fcaaba2d70568f3ee54b3fd1ca300d91f5d31e94bf2d20c950afd937cf79a17,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.742715,52.491478,On or near MINOS ROAD,E01030277,Waveney 002C,Investigation complete; no suspect identified
5f259fd57092615e7b021f68f4276ac1f779800daa153349eacbd4c3155c5f28,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.470966,52.376003,On or near KESTREL CLOSE,E01032523,Forest Heath 003F,Investigation complete; no suspect identified
6051d04e6703fa0fe2e0c141f0a3dc956b6ac8fd3a987856b81907cf39897e44,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.382913,52.050950,On or near VILLA HILL,E01033448,Suffolk Coastal 007I,Investigation complete; no suspect identified
d7f916f4519606b6f1d857c44c681b147e447c8e55aff149636d189116ae3535,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.906334,52.007972,On or near ROCKALLS ROAD,E01029902,Babergh 009C,Investigation complete; no suspect identified
419b509461ae528efa0f983dcecafe33088e05184ce4dc6b618ab193ca85693f,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.405361,52.240963,On or near THE AVENUE,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
54cc9eb8d812bc541b9ad01ed112ba6d37ef720a89c454ca44fd5900fb242839,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.158595,52.058918,On or near ST MARGARET'S GREEN,E01030010,Ipswich 005D,Investigation complete; no suspect identified
