Year,Quarter,MeasurementVar,MeasurementLevel,MeasurementType,Geography,HouseholdType,Sex,Age,CharacteristicVar,Characteristic,Estimate,StandardError,UnweightedCount
2015,2,albuel_p,Household,Prevalence rate,England and Wales,All households, , ,tothhin3,"20,000-29,999",1.01547518893465,.143260447640486,5010
2015,2,albuel_p,Household,Prevalence rate,England and Wales,All households, , ,tothhin3,"30,000-39,999",1.10666295199329,.209728486246766,3738
2015,2,albuel_p,Household,Prevalence rate,England and Wales,All households, , ,tothhin3,"40,000-49,999",1.25829815190426,.232125492577906,2687
2015,2,albuel_p,Household,Prevalence rate,England and Wales,All households, , ,tothhin3,"50,000 or more",1.34176895750068,.152916983753976,5656
2015,2,albuel_p,Household,Prevalence rate,England and Wales,All households, , ,tothhin3,No income stated or not enough information provided,1.01890599087927,.144430180154089,5529
2015,2,albuel_p,Household,Prevalence rate,England and Wales,All households, , ,tothhin3,"Under 10,000",1.62477700394608,.223760675189572,3886
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,accharm3,Detached house,.613180160089412,.0914726175776068,8526
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,accharm3,Flats/maisonettes,1.21011139271488,.176550427401736,4552
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,accharm3,House,.907616768573415,.0600703367136985,28305
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,accharm3,Other accommodation,0,0,100
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,accharm3,Semi-detached house,.790646934141701,.094494443449033,10194
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,accharm3,Terraced house,1.24895545005196,.12087083563818,9585
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,depremp3,20% least deprived,.589807979242298,.103123824137275,6152
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,depremp3,20% most deprived,1.57986097014104,.169607418617631,5819
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,depremp3,Deciles 3 - 8,.863622750834059,.0740008238724359,18611
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,gor,East Midlands,1.09496527693955,.201067570263995,3126
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,gor,East of England,.843130659582538,.159524231736056,3956
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,gor,England,.954674570788545,.0597135465421236,30582
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,gor,London,1.36242661117111,.195656270074315,3307
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,gor,North East,1.13774398130881,.305665110604242,2118
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,gor,North West,.848134791966902,.145997729235766,3893
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,gor,South East,.731437376200443,.143169387814662,4316
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,gor,South West,.645777037060536,.147341119328388,3699
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,gor,Wales,.822428921736548,.203759391567268,2733
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,gor,West Midlands,1.00936285083806,.184628714115985,3180
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,gor,Yorkshire and The Humber,1.03991452886895,.186299985009659,2987
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,h10sec4a,Full-time students,1.70230241198281,.586601788639465,419
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,h10sec4a,Intermediate occs,.863307173723883,.115790629943814,7361
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,h10sec4a,Managerial and professional occs,.85702838378793,.0898621738162025,12672
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,h10sec4a,Never worked and long term unemployed,1.83760650010192,.425239846261993,1005
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,h10sec4a,Not classified,.479111400836207,.477854992874854,281
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,h10sec4a,Routine and manual occs,.992596934031373,.0992118758412681,11577
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hemploy2a,Economically inactive,.835106703377059,.0849886717716488,12802
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hemploy2a,Economically inactive: long-term/temp sick/ill,1.57443635691678,.341474082529474,1342
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hemploy2a,Economically inactive: looking after family/home,2.57633055701061,.523926410315414,916
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hemploy2a,Economically inactive: other,.780207674809719,.55007356654075,285
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hemploy2a,Economically inactive: retired,.487021432325601,.0733521341417119,9953
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hemploy2a,Economically inactive: student,2.0573668349576,.756747948137005,306
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hemploy2a,Employed,.979288324091855,.0763411469979207,19942
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hemploy2a,Unemployed,1.67315923608468,.539713175370728,524
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hrpage7,16-24,1.54176578642893,.394521843925482,1002
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hrpage7,25-34,1.49061407340397,.191661707877188,4215
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hrpage7,35-44,1.25546096899031,.152217836558176,5627
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hrpage7,45-54,.973792719757392,.137606905098791,6545
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hrpage7,55-64,.709838329256363,.118761572192623,5748
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hrpage7,65-74,.634198878619814,.113352116041966,5620
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hrpage7,75+,.356537632427964,.0934556787995412,4558
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hrpsex,Female,.99132583007098,.0891085563851271,13580
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,hrpsex,Male,.917494262596668,.0750120749610228,19735
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,incivgrp,High,1.73865644485339,.354393388428929,1461
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,incivgrp,Low,.914263249844577,.0580390347368121,31496
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,oa_sup11,Constrained city dwellers,.96882343257692,.210470175674254,2268
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,oa_sup11,Cosmopolitans,1.81361830702653,.470439520348076,1048
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,oa_sup11,Ethnicity central,1.41841116904656,.290405336411105,1465
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,oa_sup11,Hard-pressed living,1.11022714116105,.136167137337854,6612
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,oa_sup11,Multicultural metropolitans,1.48071951073076,.199938348315382,3697
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,oa_sup11,Rural residents,.474727516231222,.105565592425014,4511
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,oa_sup11,Suburbanites,.620625076199062,.0949079592598818,7359
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,oa_sup11,Urbanites,.69314201423698,.110321365302813,6355
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,rural3,Rural,.54186398719724,.0932989170486736,7572
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,rural3,Urban,1.04145211126059,.0674168565967538,25743
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,struct4,Children,1.15237954832194,.138145820662912,6899
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,struct4,Lone parent,2.43824225227421,.384366813676066,1668
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,struct4,No children,.79251838810193,.0619207859726493,24748
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,tenharm,Owners,.750749251920887,.0635710795316617,21752
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,tenharm,Private rented sector,1.376808065133,.165139833042152,5992
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,tenharm,Renters,1.28016383968577,.113653645907385,11422
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,tenharm,Social rented sector,1.16424943037695,.149553523934868,5430
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,Total,Total,.947311018535801,.057340180269046,33315
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,tothhin3,"10,000-19,999",.773682791657375,.108791466506841,6804
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,tothhin3,"20,000-29,999",.790955855500564,.146995420983581,5010
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,tothhin3,"30,000-39,999",.997855822414328,.179449685006706,3738
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,tothhin3,"40,000-49,999",.963674351790472,.198049866719296,2687
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,tothhin3,"50,000 or more",.99071368952728,.140073205459515,5656
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,tothhin3,No income stated or not enough information provided,.823867077490654,.136140011823037,5529
2015,2,albura_p,Household,Prevalence rate,England and Wales,All households, , ,tothhin3,"Under 10,000",1.4873662482523,.209932143251165,3886
2015,2,albure_p,Household,Prevalence rate,England and Wales,All households, , ,accharm3,Detached house,1.5217688017972,.136767043407892,8526
2015,2,albure_p,Household,Prevalence rate,England and Wales,All households, , ,accharm3,Flats/maisonettes,1.56577952951484,.188450743409133,4552
2015,2,albure_p,Household,Prevalence rate,England and Wales,All households, , ,accharm3,House,1.62577262704272,.0823284505824236,28305
2015,2,albure_p,Household,Prevalence rate,England and Wales,All households, , ,accharm3,Other accommodation,0,0,100
2015,2,albure_p,Household,Prevalence rate,England and Wales,All households, , ,accharm3,Semi-detached house,1.55282882289364,.134188788357085,10194
2015,2,albure_p,Household,Prevalence rate,England and Wales,All households, , ,accharm3,Terraced house,1.77776853891625,.149047554365647,9585
2015,2,albure_p,Household,Prevalence rate,England and Wales,All households, , ,depremp3,20% least deprived,1.38760580785702,.165431854777803,6152
2015,2,albure_p,Household,Prevalence rate,England and Wales,All households, , ,depremp3,20% most deprived,1.83134343584637,.184520313460984,5819
2015,2,albure_p,Household,Prevalence rate,England and Wales,All households, , ,depremp3,Deciles 3 - 8,1.58370093814944,.0987772696224786,18611
